ticker,revenue_year,revenue_month,revenue,avail_date
2609.TW,2025,9,12769280000,2025-10-10
2609.TW,2025,10,11534406000,2025-11-10
2609.TW,2025,11,12713776000,2025-12-10
2609.TW,2025,12,13239996000,2026-01-10
2609.TW,2026,1,13761884000,2026-02-10
2609.TW,2026,2,12443461000,2026-03-10
2609.TW,2026,3,12455154000,2026-04-10
2609.TW,2026,4,14227637000,2026-05-10
2609.TW,2026,5,15104168000,2026-06-10
2609.TW,2026,6,16591195000,2026-07-10
1216.TW,2005,5,3400487000,2005-06-10
1216.TW,2005,6,3515635000,2005-07-10
1216.TW,2005,7,4004207000,2005-08-10
1216.TW,2005,8,3905839000,2005-09-10
1216.TW,2005,9,3725531000,2005-10-10
1216.TW,2005,10,3473003000,2005-11-10
1216.TW,2005,11,3291727000,2005-12-10
1216.TW,2005,12,3190157000,2006-01-10
1216.TW,2006,1,3510722000,2006-02-10
1216.TW,2006,2,2723322000,2006-03-10
1216.TW,2006,3,3423001000,2006-04-10
1216.TW,2006,4,3400413000,2006-05-10
1216.TW,2006,5,3542715000,2006-06-10
1216.TW,2006,6,3714489000,2006-07-10
1216.TW,2006,7,4298708000,2006-08-10
1216.TW,2006,8,4001242000,2006-09-10
1216.TW,2006,9,3614483000,2006-10-10
1216.TW,2006,10,3702677000,2006-11-10
1216.TW,2006,11,3731118000,2006-12-10
1216.TW,2006,12,3181758000,2007-01-10
1216.TW,2007,1,3842899000,2007-02-10
1216.TW,2007,2,3265046000,2007-03-10
1216.TW,2007,3,3507557000,2007-04-10
1216.TW,2007,4,3574163000,2007-05-10
1216.TW,2007,5,4078617000,2007-06-10
1216.TW,2007,6,3796523000,2007-07-10
1216.TW,2007,7,4219922000,2007-08-10
1216.TW,2007,8,4736418000,2007-09-10
1216.TW,2007,9,4048828000,2007-10-10
1216.TW,2007,10,3893773000,2007-11-10
1216.TW,2007,11,3621940000,2007-12-10
1216.TW,2007,12,3440254000,2008-01-10
1216.TW,2008,1,4603643000,2008-02-10
1216.TW,2008,2,3525378000,2008-03-10
1216.TW,2008,3,4118381000,2008-04-10
1216.TW,2008,4,4202304000,2008-05-10
1216.TW,2008,5,4465692000,2008-06-10
1216.TW,2008,6,4486304000,2008-07-10
1216.TW,2008,7,4966959000,2008-08-10
1216.TW,2008,8,4547958000,2008-09-10
1216.TW,2008,9,4032133000,2008-10-10
1216.TW,2008,10,3744557000,2008-11-10
1216.TW,2008,11,3500004000,2008-12-10
1216.TW,2008,12,3251462000,2009-01-10
1216.TW,2009,1,3730231000,2009-02-10
1216.TW,2009,2,3049063000,2009-03-10
1216.TW,2009,3,3453020000,2009-04-10
1216.TW,2009,4,3540178000,2009-05-10
1216.TW,2009,5,3615057000,2009-06-10
1216.TW,2009,6,4111732000,2009-07-10
1216.TW,2009,7,4215047000,2009-08-10
1216.TW,2009,8,4468417000,2009-09-10
1216.TW,2009,9,3787176000,2009-10-10
1216.TW,2009,10,3883188000,2009-11-10
1216.TW,2009,11,3497997000,2009-12-10
1216.TW,2009,12,3432965000,2010-01-10
1216.TW,2010,1,3832381000,2010-02-10
1216.TW,2010,2,3226826000,2010-03-10
1216.TW,2010,3,3732515000,2010-04-10
1216.TW,2010,4,3903286000,2010-05-10
1216.TW,2010,5,4066771000,2010-06-10
1216.TW,2010,6,4127597000,2010-07-10
1216.TW,2010,7,4832865000,2010-08-10
1216.TW,2010,8,4859664000,2010-09-10
1216.TW,2010,9,4228428000,2010-10-10
1216.TW,2010,10,4186848000,2010-11-10
1216.TW,2010,11,3922178000,2010-12-10
1216.TW,2010,12,4043026000,2011-01-10
1216.TW,2011,1,4784154000,2011-02-10
1216.TW,2011,2,3440539000,2011-03-10
1216.TW,2011,3,4086523000,2011-04-10
1216.TW,2011,4,4192389000,2011-05-10
1216.TW,2011,5,4365390000,2011-06-10
1216.TW,2011,6,4493538000,2011-07-10
1216.TW,2011,7,5175560000,2011-08-10
1216.TW,2011,8,4875928000,2011-09-10
1216.TW,2011,9,4484161000,2011-10-10
1216.TW,2011,10,4307619000,2011-11-10
1216.TW,2011,11,4032392000,2011-12-10
1216.TW,2011,12,3687244000,2012-01-10
1216.TW,2012,1,4079804000,2012-02-10
1216.TW,2012,2,3267982000,2012-03-10
1216.TW,2012,3,3864868000,2012-04-10
1216.TW,2012,4,3717544000,2012-05-10
1216.TW,2012,5,3988941000,2012-06-10
1216.TW,2012,6,4012985000,2012-07-10
1216.TW,2012,7,4654775000,2012-08-10
1216.TW,2012,8,4769641000,2012-09-10
1216.TW,2012,9,3753660000,2012-10-10
1216.TW,2012,10,3836711000,2012-11-10
1216.TW,2012,11,3535395000,2012-12-10
1216.TW,2012,12,3369274000,2013-01-10
1216.TW,2013,1,39905963000,2013-02-10
1216.TW,2013,2,29510151000,2013-03-10
1216.TW,2013,3,35244530000,2013-04-10
1216.TW,2013,4,34649804000,2013-05-10
1216.TW,2013,5,35982680000,2013-06-10
1216.TW,2013,6,35659394000,2013-07-10
1216.TW,2013,7,39146498000,2013-08-10
1216.TW,2013,8,39507402000,2013-09-10
1216.TW,2013,9,35846642000,2013-10-10
1216.TW,2013,10,34184673000,2013-11-10
1216.TW,2013,11,30990399000,2013-12-10
1216.TW,2013,12,29721240000,2014-01-10
1216.TW,2014,1,41540778000,2014-02-10
1216.TW,2014,2,31775091000,2014-03-10
1216.TW,2014,3,35307493000,2014-04-10
1216.TW,2014,4,34615169000,2014-05-10
1216.TW,2014,5,34996778000,2014-06-10
1216.TW,2014,6,36462432000,2014-07-10
1216.TW,2014,7,37878264000,2014-08-10
1216.TW,2014,8,38157609000,2014-09-10
1216.TW,2014,9,36661811000,2014-10-10
1216.TW,2014,10,35053086000,2014-11-10
1216.TW,2014,11,31662812000,2014-12-10
1216.TW,2014,12,30680662000,2015-01-10
1216.TW,2015,1,38864361000,2015-02-10
1216.TW,2015,2,31025127000,2015-03-10
1216.TW,2015,3,35048885000,2015-04-10
1216.TW,2015,4,33626211000,2015-05-10
1216.TW,2015,5,34803223000,2015-06-10
1216.TW,2015,6,36605427000,2015-07-10
1216.TW,2015,7,36452231000,2015-08-10
1216.TW,2015,8,38024881000,2015-09-10
1216.TW,2015,9,36509184000,2015-10-10
1216.TW,2015,10,34146847000,2015-11-10
1216.TW,2015,11,31056448000,2015-12-10
1216.TW,2015,12,30286188000,2016-01-10
1216.TW,2016,1,40396873000,2016-02-10
1216.TW,2016,2,30528301000,2016-03-10
1216.TW,2016,3,35787584000,2016-04-10
1216.TW,2016,4,33807543000,2016-05-10
1216.TW,2016,5,35180192000,2016-06-10
1216.TW,2016,6,35837446000,2016-07-10
1216.TW,2016,7,34586149000,2016-08-10
1216.TW,2016,8,37381315000,2016-09-10
1216.TW,2016,9,35517051000,2016-10-10
1216.TW,2016,10,33945525000,2016-11-10
1216.TW,2016,11,30631842000,2016-12-10
1216.TW,2016,12,30085441000,2017-01-10
1216.TW,2017,1,34772056000,2017-02-10
1216.TW,2017,2,28430863000,2017-03-10
1216.TW,2017,3,32926233000,2017-04-10
1216.TW,2017,4,32149960000,2017-05-10
1216.TW,2017,5,33849168000,2017-06-10
1216.TW,2017,6,34105063000,2017-07-10
1216.TW,2017,7,35072216000,2017-08-10
1216.TW,2017,8,37940819000,2017-09-10
1216.TW,2017,9,35792013000,2017-10-10
1216.TW,2017,10,33118533000,2017-11-10
1216.TW,2017,11,31140541000,2017-12-10
1216.TW,2017,12,30552612000,2018-01-10
1216.TW,2018,1,38161968000,2018-02-10
1216.TW,2018,2,30250749000,2018-03-10
1216.TW,2018,3,35875546000,2018-04-10
1216.TW,2018,4,35313668000,2018-05-10
1216.TW,2018,5,37995651000,2018-06-10
1216.TW,2018,6,37048407000,2018-07-10
1216.TW,2018,7,38128163000,2018-08-10
1216.TW,2018,8,39945627000,2018-09-10
1216.TW,2018,9,37539418000,2018-10-10
1216.TW,2018,10,35398601000,2018-11-10
1216.TW,2018,11,33229601000,2018-12-10
1216.TW,2018,12,32590936000,2019-01-10
1216.TW,2019,1,41144409000,2019-02-10
1216.TW,2019,2,29826477000,2019-03-10
1216.TW,2019,3,36804987000,2019-04-10
1216.TW,2019,4,36918812000,2019-05-10
1216.TW,2019,5,38716214000,2019-06-10
1216.TW,2019,6,38858021000,2019-07-10
1216.TW,2019,7,40267551000,2019-08-10
1216.TW,2019,8,41324567000,2019-09-10
1216.TW,2019,9,39494107000,2019-10-10
1216.TW,2019,10,36972407000,2019-11-10
1216.TW,2019,11,34315274000,2019-12-10
1216.TW,2019,12,33014880000,2020-01-10
1216.TW,2020,1,41529085000,2020-02-10
1216.TW,2020,2,30787526000,2020-03-10
1216.TW,2020,3,35948254000,2020-04-10
1216.TW,2020,4,34946280000,2020-05-10
1216.TW,2020,5,36909155000,2020-06-10
1216.TW,2020,6,38616245000,2020-07-10
1216.TW,2020,7,40509558000,2020-08-10
1216.TW,2020,8,41212854000,2020-09-10
1216.TW,2020,9,40353475000,2020-10-10
1216.TW,2020,10,36463221000,2020-11-10
1216.TW,2020,11,35858206000,2020-12-10
1216.TW,2020,12,34159430000,2021-01-10
1216.TW,2021,1,45194815000,2021-02-10
1216.TW,2021,2,31769464000,2021-03-10
1216.TW,2021,3,38463882000,2021-04-10
1216.TW,2021,4,38356552000,2021-05-10
1216.TW,2021,5,39759158000,2021-06-10
1216.TW,2021,6,39253261000,2021-07-10
1216.TW,2021,7,41852623000,2021-08-10
1216.TW,2021,8,41942340000,2021-09-10
1216.TW,2021,9,41123727000,2021-10-10
1216.TW,2021,10,39134900000,2021-11-10
1216.TW,2021,11,39352262000,2021-12-10
1216.TW,2021,12,37291418000,2022-01-10
1216.TW,2022,1,48049485000,2022-02-10
1216.TW,2022,2,34113196000,2022-03-10
1216.TW,2022,3,42112136000,2022-04-10
1216.TW,2022,4,42977511000,2022-05-10
1216.TW,2022,5,43215655000,2022-06-10
1216.TW,2022,6,44266245000,2022-07-10
1216.TW,2022,7,47295432000,2022-08-10
1216.TW,2022,8,48654713000,2022-09-10
1216.TW,2022,9,45815778000,2022-10-10
1216.TW,2022,10,42927337000,2022-11-10
1216.TW,2022,11,40656907000,2022-12-10
1216.TW,2022,12,44564715000,2023-01-10
1216.TW,2023,1,45915517000,2023-02-10
1216.TW,2023,2,40664831000,2023-03-10
1216.TW,2023,3,44823352000,2023-04-10
1216.TW,2023,4,44069723000,2023-05-10
1216.TW,2023,5,46350796000,2023-06-10
1216.TW,2023,6,46976325000,2023-07-10
1216.TW,2023,7,54142903000,2023-08-10
1216.TW,2023,8,57541764000,2023-09-10
1216.TW,2023,9,53366181000,2023-10-10
1216.TW,2023,10,49801476000,2023-11-10
1216.TW,2023,11,48163404000,2023-12-10
1216.TW,2023,12,49174331000,2024-01-10
1216.TW,2024,1,58667213000,2024-02-10
1216.TW,2024,2,47898965000,2024-03-10
1216.TW,2024,3,52191829000,2024-04-10
1216.TW,2024,4,52338982000,2024-05-10
1216.TW,2024,5,54792810000,2024-06-10
1216.TW,2024,6,54983416000,2024-07-10
1216.TW,2024,7,59449406000,2024-08-10
1216.TW,2024,8,61624958000,2024-09-10
1216.TW,2024,9,57852278000,2024-10-10
1216.TW,2024,10,54649449000,2024-11-10
1216.TW,2024,11,51741861000,2024-12-10
1216.TW,2024,12,51439480000,2025-01-10
1216.TW,2025,1,65755516000,2025-02-10
1216.TW,2025,2,47574945000,2025-03-10
1216.TW,2025,3,55935541000,2025-04-10
1216.TW,2025,4,56208747000,2025-05-10
1216.TW,2025,5,57625519000,2025-06-10
1216.TW,2025,6,55738019000,2025-07-10
1216.TW,2025,7,57114520000,2025-08-10
1216.TW,2025,8,60796560000,2025-09-10
1216.TW,2025,9,58415036000,2025-10-10
1216.TW,2025,10,54226663000,2025-11-10
1216.TW,2025,11,51161260000,2025-12-10
1216.TW,2025,12,52311321000,2026-01-10
1216.TW,2026,1,66104462000,2026-02-10
1216.TW,2026,2,51532816000,2026-03-10
1216.TW,2026,3,57379159000,2026-04-10
1216.TW,2026,4,57480106000,2026-05-10
1216.TW,2026,5,59180335000,2026-06-10
1216.TW,2026,6,58301112000,2026-07-10
2912.TW,2005,5,8426333000,2005-06-10
2912.TW,2005,6,9389209000,2005-07-10
2912.TW,2005,7,10189078000,2005-08-10
2912.TW,2005,8,8048829000,2005-09-10
2912.TW,2005,9,7797608000,2005-10-10
2912.TW,2005,10,7920930000,2005-11-10
2912.TW,2005,11,7751074000,2005-12-10
2912.TW,2005,12,7486858000,2006-01-10
2912.TW,2006,1,7957398000,2006-02-10
2912.TW,2006,2,6906009000,2006-03-10
2912.TW,2006,3,7772104000,2006-04-10
2912.TW,2006,4,8182944000,2006-05-10
2912.TW,2006,5,8531847000,2006-06-10
2912.TW,2006,6,8088966000,2006-07-10
2912.TW,2006,7,9657812000,2006-08-10
2912.TW,2006,8,9241675000,2006-09-10
2912.TW,2006,9,8694701000,2006-10-10
2912.TW,2006,10,8637923000,2006-11-10
2912.TW,2006,11,8097559000,2006-12-10
2912.TW,2006,12,8187449000,2007-01-10
2912.TW,2007,1,7775909000,2007-02-10
2912.TW,2007,2,8573222000,2007-03-10
2912.TW,2007,3,8272678000,2007-04-10
2912.TW,2007,4,8087873000,2007-05-10
2912.TW,2007,5,9447797000,2007-06-10
2912.TW,2007,6,9192908000,2007-07-10
2912.TW,2007,7,9296334000,2007-08-10
2912.TW,2007,8,8561123000,2007-09-10
2912.TW,2007,9,8253002000,2007-10-10
2912.TW,2007,10,8471859000,2007-11-10
2912.TW,2007,11,7997619000,2007-12-10
2912.TW,2007,12,8403231000,2008-01-10
2912.TW,2008,1,8286532000,2008-02-10
2912.TW,2008,2,8240892000,2008-03-10
2912.TW,2008,3,7955810000,2008-04-10
2912.TW,2008,4,7937409000,2008-05-10
2912.TW,2008,5,8451530000,2008-06-10
2912.TW,2008,6,8620256000,2008-07-10
2912.TW,2008,7,9401185000,2008-08-10
2912.TW,2008,8,9279031000,2008-09-10
2912.TW,2008,9,8521024000,2008-10-10
2912.TW,2008,10,8904654000,2008-11-10
2912.TW,2008,11,8407819000,2008-12-10
2912.TW,2008,12,8185085000,2009-01-10
2912.TW,2009,1,8678734000,2009-02-10
2912.TW,2009,2,7479726000,2009-03-10
2912.TW,2009,3,7982511000,2009-04-10
2912.TW,2009,4,8173621000,2009-05-10
2912.TW,2009,5,9085255000,2009-06-10
2912.TW,2009,6,8521446000,2009-07-10
2912.TW,2009,7,8795788000,2009-08-10
2912.TW,2009,8,8813036000,2009-09-10
2912.TW,2009,9,8322949000,2009-10-10
2912.TW,2009,10,8602572000,2009-11-10
2912.TW,2009,11,8440369000,2009-12-10
2912.TW,2009,12,8860415000,2010-01-10
2912.TW,2010,1,8761825000,2010-02-10
2912.TW,2010,2,8861694000,2010-03-10
2912.TW,2010,3,9267065000,2010-04-10
2912.TW,2010,4,8895036000,2010-05-10
2912.TW,2010,5,9686463000,2010-06-10
2912.TW,2010,6,9495227000,2010-07-10
2912.TW,2010,7,10289154000,2010-08-10
2912.TW,2010,8,10189891000,2010-09-10
2912.TW,2010,9,10040908000,2010-10-10
2912.TW,2010,10,10105227000,2010-11-10
2912.TW,2010,11,9341217000,2010-12-10
2912.TW,2010,12,9730864000,2011-01-10
2912.TW,2011,1,9336890000,2011-02-10
2912.TW,2011,2,9540881000,2011-03-10
2912.TW,2011,3,9406303000,2011-04-10
2912.TW,2011,4,9534967000,2011-05-10
2912.TW,2011,5,10243258000,2011-06-10
2912.TW,2011,6,10393956000,2011-07-10
2912.TW,2011,7,10806588000,2011-08-10
2912.TW,2011,8,10657507000,2011-09-10
2912.TW,2011,9,10811993000,2011-10-10
2912.TW,2011,10,10941694000,2011-11-10
2912.TW,2011,11,10379517000,2011-12-10
2912.TW,2011,12,10659172000,2012-01-10
2912.TW,2012,1,11675088000,2012-02-10
2912.TW,2012,2,9969214000,2012-03-10
2912.TW,2012,3,10604789000,2012-04-10
2912.TW,2012,4,10533466000,2012-05-10
2912.TW,2012,5,11450010000,2012-06-10
2912.TW,2012,6,11454680000,2012-07-10
2912.TW,2012,7,12308971000,2012-08-10
2912.TW,2012,8,12239186000,2012-09-10
2912.TW,2012,9,11238228000,2012-10-10
2912.TW,2012,10,11096040000,2012-11-10
2912.TW,2012,11,10837643000,2012-12-10
2912.TW,2012,12,11162163000,2013-01-10
2912.TW,2013,1,16468538000,2013-02-10
2912.TW,2013,2,16135292000,2013-03-10
2912.TW,2013,3,15770380000,2013-04-10
2912.TW,2013,4,16213602000,2013-05-10
2912.TW,2013,5,16678225000,2013-06-10
2912.TW,2013,6,16657443000,2013-07-10
2912.TW,2013,7,17719929000,2013-08-10
2912.TW,2013,8,17388814000,2013-09-10
2912.TW,2013,9,17263337000,2013-10-10
2912.TW,2013,10,16866546000,2013-11-10
2912.TW,2013,11,16352538000,2013-12-10
2912.TW,2013,12,17056629000,2014-01-10
2912.TW,2014,1,17674604000,2014-02-10
2912.TW,2014,2,15378322000,2014-03-10
2912.TW,2014,3,16734618000,2014-04-10
2912.TW,2014,4,16615025000,2014-05-10
2912.TW,2014,5,17665266000,2014-06-10
2912.TW,2014,6,17372657000,2014-07-10
2912.TW,2014,7,18651937000,2014-08-10
2912.TW,2014,8,18307260000,2014-09-10
2912.TW,2014,9,17649882000,2014-10-10
2912.TW,2014,10,17716861000,2014-11-10
2912.TW,2014,11,16745707000,2014-12-10
2912.TW,2014,12,17450739000,2015-01-10
2912.TW,2015,1,16036231000,2015-02-10
2912.TW,2015,2,16042425000,2015-03-10
2912.TW,2015,3,16170017000,2015-04-10
2912.TW,2015,4,16269421000,2015-05-10
2912.TW,2015,5,17398886000,2015-06-10
2912.TW,2015,6,17722925000,2015-07-10
2912.TW,2015,7,17729484000,2015-08-10
2912.TW,2015,8,18118331000,2015-09-10
2912.TW,2015,9,17577956000,2015-10-10
2912.TW,2015,10,17807863000,2015-11-10
2912.TW,2015,11,16753356000,2015-12-10
2912.TW,2015,12,17869444000,2016-01-10
2912.TW,2016,1,17381327000,2016-02-10
2912.TW,2016,2,16827871000,2016-03-10
2912.TW,2016,3,17300970000,2016-04-10
2912.TW,2016,4,17437492000,2016-05-10
2912.TW,2016,5,18521233000,2016-06-10
2912.TW,2016,6,18272722000,2016-07-10
2912.TW,2016,7,18969904000,2016-08-10
2912.TW,2016,8,18630112000,2016-09-10
2912.TW,2016,9,18104336000,2016-10-10
2912.TW,2016,10,18584640000,2016-11-10
2912.TW,2016,11,17313226000,2016-12-10
2912.TW,2016,12,18005530000,2017-01-10
2912.TW,2017,1,19042184000,2017-02-10
2912.TW,2017,2,16149951000,2017-03-10
2912.TW,2017,3,17818002000,2017-04-10
2912.TW,2017,4,17806040000,2017-05-10
2912.TW,2017,5,18914378000,2017-06-10
2912.TW,2017,6,18460703000,2017-07-10
2912.TW,2017,7,18843001000,2017-08-10
2912.TW,2017,8,19590713000,2017-09-10
2912.TW,2017,9,18849741000,2017-10-10
2912.TW,2017,10,18763135000,2017-11-10
2912.TW,2017,11,17654409000,2017-12-10
2912.TW,2017,12,19251429000,2018-01-10
2912.TW,2018,1,19553249000,2018-02-10
2912.TW,2018,2,19218909000,2018-03-10
2912.TW,2018,3,20175588000,2018-04-10
2912.TW,2018,4,19706059000,2018-05-10
2912.TW,2018,5,21056504000,2018-06-10
2912.TW,2018,6,20466943000,2018-07-10
2912.TW,2018,7,21075770000,2018-08-10
2912.TW,2018,8,21155159000,2018-09-10
2912.TW,2018,9,20772942000,2018-10-10
2912.TW,2018,10,20382882000,2018-11-10
2912.TW,2018,11,19942326000,2018-12-10
2912.TW,2018,12,21404975000,2019-01-10
2912.TW,2019,1,20923655000,2019-02-10
2912.TW,2019,2,19454060000,2019-03-10
2912.TW,2019,3,20707681000,2019-04-10
2912.TW,2019,4,20686276000,2019-05-10
2912.TW,2019,5,21688271000,2019-06-10
2912.TW,2019,6,21573376000,2019-07-10
2912.TW,2019,7,22385560000,2019-08-10
2912.TW,2019,8,22162649000,2019-09-10
2912.TW,2019,9,21540458000,2019-10-10
2912.TW,2019,10,21770429000,2019-11-10
2912.TW,2019,11,20770851000,2019-12-10
2912.TW,2019,12,22235642000,2020-01-10
2912.TW,2020,1,22704519000,2020-02-10
2912.TW,2020,2,19797798000,2020-03-10
2912.TW,2020,3,20547431000,2020-04-10
2912.TW,2020,4,18938810000,2020-05-10
2912.TW,2020,5,20873614000,2020-06-10
2912.TW,2020,6,21680106000,2020-07-10
2912.TW,2020,7,23060586000,2020-08-10
2912.TW,2020,8,22637009000,2020-09-10
2912.TW,2020,9,22106331000,2020-10-10
2912.TW,2020,10,21671912000,2020-11-10
2912.TW,2020,11,21687275000,2020-12-10
2912.TW,2020,12,22750749000,2021-01-10
2912.TW,2021,1,22193730000,2021-02-10
2912.TW,2021,2,20724048000,2021-03-10
2912.TW,2021,3,22135425000,2021-04-10
2912.TW,2021,4,21189179000,2021-05-10
2912.TW,2021,5,22082804000,2021-06-10
2912.TW,2021,6,20321411000,2021-07-10
2912.TW,2021,7,21957391000,2021-08-10
2912.TW,2021,8,21578954000,2021-09-10
2912.TW,2021,9,21907818000,2021-10-10
2912.TW,2021,10,22627169000,2021-11-10
2912.TW,2021,11,22545901000,2021-12-10
2912.TW,2021,12,23462796000,2022-01-10
2912.TW,2022,1,23694774000,2022-02-10
2912.TW,2022,2,20832985000,2022-03-10
2912.TW,2022,3,23208930000,2022-04-10
2912.TW,2022,4,23338005000,2022-05-10
2912.TW,2022,5,23772900000,2022-06-10
2912.TW,2022,6,23950195000,2022-07-10
2912.TW,2022,7,25537871000,2022-08-10
2912.TW,2022,8,25652734000,2022-09-10
2912.TW,2022,9,24656273000,2022-10-10
2912.TW,2022,10,24787065000,2022-11-10
2912.TW,2022,11,24815749000,2022-12-10
2912.TW,2022,12,25994528000,2023-01-10
2912.TW,2023,1,26613848000,2023-02-10
2912.TW,2023,2,23131927000,2023-03-10
2912.TW,2023,3,25728433000,2023-04-10
2912.TW,2023,4,24881454000,2023-05-10
2912.TW,2023,5,26528724000,2023-06-10
2912.TW,2023,6,26176157000,2023-07-10
2912.TW,2023,7,27901261000,2023-08-10
2912.TW,2023,8,27510169000,2023-09-10
2912.TW,2023,9,27120033000,2023-10-10
2912.TW,2023,10,26942620000,2023-11-10
2912.TW,2023,11,26870426000,2023-12-10
2912.TW,2023,12,27530045000,2024-01-10
2912.TW,2024,1,27892872000,2024-02-10
2912.TW,2024,2,25916306000,2024-03-10
2912.TW,2024,3,27261605000,2024-04-10
2912.TW,2024,4,26821771000,2024-05-10
2912.TW,2024,5,28190514000,2024-06-10
2912.TW,2024,6,27828761000,2024-07-10
2912.TW,2024,7,29596830000,2024-08-10
2912.TW,2024,8,29562929000,2024-09-10
2912.TW,2024,9,28721242000,2024-10-10
2912.TW,2024,10,28620789000,2024-11-10
2912.TW,2024,11,28374722000,2024-12-10
2912.TW,2024,12,29143942000,2025-01-10
2912.TW,2025,1,30573457000,2025-02-10
2912.TW,2025,2,25704701000,2025-03-10
2912.TW,2025,3,28363161000,2025-04-10
2912.TW,2025,4,28521079000,2025-05-10
2912.TW,2025,5,30058109000,2025-06-10
2912.TW,2025,6,28800511000,2025-07-10
2912.TW,2025,7,29683217000,2025-08-10
2912.TW,2025,8,30077681000,2025-09-10
2912.TW,2025,9,29168113000,2025-10-10
2912.TW,2025,10,29905931000,2025-11-10
2912.TW,2025,11,29361772000,2025-12-10
2912.TW,2025,12,30516860000,2026-01-10
2912.TW,2026,1,30727739000,2026-02-10
2912.TW,2026,2,28039116000,2026-03-10
2912.TW,2026,3,29760759000,2026-04-10
2912.TW,2026,4,29913625000,2026-05-10
2912.TW,2026,5,31643252000,2026-06-10
2412.TW,2005,5,14843786000,2005-06-10
2412.TW,2005,6,15554935000,2005-07-10
2412.TW,2005,7,15524582000,2005-08-10
2412.TW,2005,8,15682355000,2005-09-10
2412.TW,2005,9,15993562000,2005-10-10
2412.TW,2005,10,15320402000,2005-11-10
2412.TW,2005,11,15197733000,2005-12-10
2412.TW,2005,12,15944135000,2006-01-10
2412.TW,2006,1,15275198000,2006-02-10
2412.TW,2006,2,15132506000,2006-03-10
2412.TW,2006,3,14224239000,2006-04-10
2412.TW,2006,4,15477026000,2006-05-10
2412.TW,2006,5,15010567000,2006-06-10
2412.TW,2006,6,15474805000,2006-07-10
2412.TW,2006,7,15555753000,2006-08-10
2412.TW,2006,8,15653865000,2006-09-10
2412.TW,2006,9,15690464000,2006-10-10
2412.TW,2006,10,15237292000,2006-11-10
2412.TW,2006,11,15205238000,2006-12-10
2412.TW,2006,12,16450026000,2007-01-10
2412.TW,2007,1,15440004000,2007-02-10
2412.TW,2007,2,15461412000,2007-03-10
2412.TW,2007,3,14416520000,2007-04-10
2412.TW,2007,4,15831033000,2007-05-10
2412.TW,2007,5,15304407000,2007-06-10
2412.TW,2007,6,15872461000,2007-07-10
2412.TW,2007,7,15676749000,2007-08-10
2412.TW,2007,8,15963690000,2007-09-10
2412.TW,2007,9,15973820000,2007-10-10
2412.TW,2007,10,15313158000,2007-11-10
2412.TW,2007,11,15503570000,2007-12-10
2412.TW,2007,12,15566516000,2008-01-10
2412.TW,2008,1,15915598000,2008-02-10
2412.TW,2008,2,16018813000,2008-03-10
2412.TW,2008,3,14791609000,2008-04-10
2412.TW,2008,4,15565233000,2008-05-10
2412.TW,2008,5,15344947000,2008-06-10
2412.TW,2008,6,15731247000,2008-07-10
2412.TW,2008,7,15424953000,2008-08-10
2412.TW,2008,8,15749223000,2008-09-10
2412.TW,2008,9,15515861000,2008-10-10
2412.TW,2008,10,15405667000,2008-11-10
2412.TW,2008,11,15450642000,2008-12-10
2412.TW,2008,12,15866638000,2009-01-10
2412.TW,2009,1,15392668000,2009-02-10
2412.TW,2009,2,15139546000,2009-03-10
2412.TW,2009,3,14676031000,2009-04-10
2412.TW,2009,4,15083506000,2009-05-10
2412.TW,2009,5,15036262000,2009-06-10
2412.TW,2009,6,15043512000,2009-07-10
2412.TW,2009,7,15186445000,2009-08-10
2412.TW,2009,8,15461199000,2009-09-10
2412.TW,2009,9,15647398000,2009-10-10
2412.TW,2009,10,15594082000,2009-11-10
2412.TW,2009,11,15401165000,2009-12-10
2412.TW,2009,12,16442033000,2010-01-10
2412.TW,2010,1,15599186000,2010-02-10
2412.TW,2010,2,15298086000,2010-03-10
2412.TW,2010,3,14620564000,2010-04-10
2412.TW,2010,4,15668886000,2010-05-10
2412.TW,2010,5,15230759000,2010-06-10
2412.TW,2010,6,15355174000,2010-07-10
