GrossProfit,IncomeAfterTaxes,Revenue,ticker,qend,avail_date
12518305000.0,7819524000.0,72946563000.0,2345.TW,2025-09-30,2025-11-14
12889162000.0,8347911000.0,72017781000.0,2345.TW,2025-12-31,2026-03-31
13708805000.0,8333109000.0,70120741000.0,2345.TW,2026-03-31,2026-05-15
1024568000.0,,,2308.TW,2005-03-31,2005-05-15
1288072000.0,,,2308.TW,2005-06-30,2005-08-14
1534357000.0,,,2308.TW,2005-09-30,2005-11-14
3518046000.0,,,2308.TW,2005-12-31,2006-03-31
1607594000.0,,16575748000.0,2308.TW,2006-03-31,2006-05-15
1852090000.0,,18248560000.0,2308.TW,2006-06-30,2006-08-14
1578151000.0,,15666027000.0,2308.TW,2006-09-30,2006-11-14
895528000.0,,9759880000.0,2308.TW,2006-12-31,2007-03-31
1150283000.0,,8374987000.0,2308.TW,2007-03-31,2007-05-15
1227682000.0,,8713395000.0,2308.TW,2007-06-30,2007-08-14
1309553000.0,,11022753000.0,2308.TW,2007-09-30,2007-11-14
1586771000.0,,11144435000.0,2308.TW,2007-12-31,2008-03-31
738070000.0,,9057646000.0,2308.TW,2008-03-31,2008-05-15
811364000.0,,9477554000.0,2308.TW,2008-06-30,2008-08-14
814296000.0,,10401551000.0,2308.TW,2008-09-30,2008-11-14
778488000.0,,8969662000.0,2308.TW,2008-12-31,2009-03-31
480589000.0,,6383465000.0,2308.TW,2009-03-31,2009-05-15
949133000.0,,7304970000.0,2308.TW,2009-06-30,2009-08-14
802056000.0,,7531729000.0,2308.TW,2009-09-30,2009-11-14
1467754000.0,,8330666000.0,2308.TW,2009-12-31,2010-03-31
896632000.0,,6419333000.0,2308.TW,2010-03-31,2010-05-15
974379000.0,,8240037000.0,2308.TW,2010-06-30,2010-08-14
1083735000.0,,10227966000.0,2308.TW,2010-09-30,2010-11-14
907260000.0,,9164310000.0,2308.TW,2010-12-31,2011-03-31
916418000.0,,7691238000.0,2308.TW,2011-03-31,2011-05-15
975611000.0,,8063276000.0,2308.TW,2011-06-30,2011-08-14
916806000.0,,8889682000.0,2308.TW,2011-09-30,2011-11-14
885771000.0,,8057286000.0,2308.TW,2011-12-31,2012-03-31
940935000.0,,7927289000.0,2308.TW,2012-03-31,2012-05-15
1009059000.0,,9101828000.0,2308.TW,2012-06-30,2012-08-14
1088247000.0,,10629078000.0,2308.TW,2012-09-30,2012-11-14
853570000.0,,8629361000.0,2308.TW,2012-12-31,2013-03-31
9944077000.0,4173956000.0,38830600000.0,2308.TW,2013-03-31,2013-05-15
10949029000.0,4732859000.0,43444097000.0,2308.TW,2013-06-30,2013-08-14
11463324000.0,4874010000.0,46140469000.0,2308.TW,2013-09-30,2013-11-14
12663500000.0,5253571000.0,48637956000.0,2308.TW,2013-12-31,2014-03-31
11437384000.0,4924335000.0,43035596000.0,2308.TW,2014-03-31,2014-05-15
13062860000.0,5756758000.0,47616288000.0,2308.TW,2014-06-30,2014-08-14
13765756000.0,6228162000.0,50454895000.0,2308.TW,2014-09-30,2014-11-14
13228538000.0,5404116000.0,49528341000.0,2308.TW,2014-12-31,2015-03-31
11232238000.0,4258167000.0,43202985000.0,2308.TW,2015-03-31,2015-05-15
13154445000.0,4213408000.0,48732287000.0,2308.TW,2015-06-30,2015-08-14
15753016000.0,6127529000.0,55908144000.0,2308.TW,2015-09-30,2015-11-14
15228966000.0,5283270000.0,55608245000.0,2308.TW,2015-12-31,2016-03-31
12826595000.0,4046315000.0,47607216000.0,2308.TW,2016-03-31,2016-05-15
14773326000.0,4366382000.0,52666047000.0,2308.TW,2016-06-30,2016-08-14
16352345000.0,5777361000.0,57068020000.0,2308.TW,2016-09-30,2016-11-14
15541465000.0,5069924000.0,57014288000.0,2308.TW,2016-12-31,2017-03-31
13308754000.0,3973686000.0,48924659000.0,2308.TW,2017-03-31,2017-05-15
14689587000.0,4302850000.0,53473330000.0,2308.TW,2017-06-30,2017-08-14
16198338000.0,5574808000.0,59822476000.0,2308.TW,2017-09-30,2017-11-14
16571595000.0,4905608000.0,61357049000.0,2308.TW,2017-12-31,2018-03-31
13013817000.0,2879122000.0,50870024000.0,2308.TW,2018-03-31,2018-05-15
14504343000.0,3415796000.0,57897107000.0,2308.TW,2018-06-30,2018-08-14
17773906000.0,6230637000.0,63616800000.0,2308.TW,2018-09-30,2018-11-14
18262321000.0,6123029000.0,64633878000.0,2308.TW,2018-12-31,2019-03-31
14247553000.0,3459161000.0,54102227000.0,2308.TW,2019-03-31,2019-05-15
19805964000.0,10016530000.0,73374101000.0,2308.TW,2019-06-30,2019-08-14
20437831000.0,5342855000.0,72461809000.0,2308.TW,2019-09-30,2019-11-14
20004797000.0,5109210000.0,68193260000.0,2308.TW,2019-12-31,2020-03-31
14743727000.0,2228069000.0,55678341000.0,2308.TW,2020-03-31,2020-05-15
23234308000.0,8121261000.0,70694451000.0,2308.TW,2020-06-30,2020-08-14
24814734000.0,9114085000.0,77679681000.0,2308.TW,2020-09-30,2020-11-14
24419609000.0,7920924000.0,78553020000.0,2308.TW,2020-12-31,2021-03-31
21607221000.0,7043295000.0,72485283000.0,2308.TW,2021-03-31,2021-05-15
23679865000.0,8063477000.0,78769884000.0,2308.TW,2021-06-30,2021-08-14
22543598000.0,6597820000.0,79646172000.0,2308.TW,2021-09-30,2021-11-14
22378767000.0,6794641000.0,83769457000.0,2308.TW,2021-12-31,2022-03-31
22512556000.0,6830790000.0,82538075000.0,2308.TW,2022-03-31,2022-05-15
26470173000.0,8841522000.0,89996793000.0,2308.TW,2022-06-30,2022-08-14
32177330000.0,12221770000.0,106248153000.0,2308.TW,2022-09-30,2022-11-14
29612504000.0,9096656000.0,105660287000.0,2308.TW,2022-12-31,2023-03-31
25567704000.0,7971081000.0,92859244000.0,2308.TW,2023-03-31,2023-05-15
29370737000.0,9523189000.0,100551392000.0,2308.TW,2023-06-30,2023-08-14
31869727000.0,11029748000.0,107795435000.0,2308.TW,2023-09-30,2023-11-14
30404860000.0,10356349000.0,100020430000.0,2308.TW,2023-12-31,2024-03-31
26948546000.0,6967245000.0,91297990000.0,2308.TW,2024-03-31,2024-05-15
35301697000.0,11954016000.0,103443972000.0,2308.TW,2024-06-30,2024-08-14
39193620000.0,14146895000.0,112203112000.0,2308.TW,2024-09-30,2024-11-14
35136311000.0,7322944000.0,114202483000.0,2308.TW,2024-12-31,2025-03-31
37788422000.0,12043322000.0,118919406000.0,2308.TW,2025-03-31,2025-05-15
44048863000.0,15333730000.0,124035086000.0,2308.TW,2025-06-30,2025-08-14
52416077000.0,20921520000.0,150317577000.0,2308.TW,2025-09-30,2025-11-14
55903196000.0,19637736000.0,161613099000.0,2308.TW,2025-12-31,2026-03-31
58960871000.0,23834549000.0,159352652000.0,2308.TW,2026-03-31,2026-05-15
220522000.0,,,2327.TW,2005-03-31,2005-05-15
349959000.0,,,2327.TW,2005-06-30,2005-08-14
497699000.0,,,2327.TW,2005-09-30,2005-11-14
643724000.0,,,2327.TW,2005-12-31,2006-03-31
613565000.0,,2656678000.0,2327.TW,2006-03-31,2006-05-15
672802000.0,,2697398000.0,2327.TW,2006-06-30,2006-08-14
609798000.0,,2731259000.0,2327.TW,2006-09-30,2006-11-14
587305000.0,,2806557000.0,2327.TW,2006-12-31,2007-03-31
474278000.0,,2396437000.0,2327.TW,2007-03-31,2007-05-15
479659000.0,,2523569000.0,2327.TW,2007-06-30,2007-08-14
717650000.0,,3300413000.0,2327.TW,2007-09-30,2007-11-14
701891000.0,,2962574000.0,2327.TW,2007-12-31,2008-03-31
433272000.0,,2777936000.0,2327.TW,2008-03-31,2008-05-15
475092000.0,,3187259000.0,2327.TW,2008-06-30,2008-08-14
439115000.0,,3212675000.0,2327.TW,2008-09-30,2008-11-14
285828000.0,,1933675000.0,2327.TW,2008-12-31,2009-03-31
167217000.0,,1572890000.0,2327.TW,2009-03-31,2009-05-15
462075000.0,,2391047000.0,2327.TW,2009-06-30,2009-08-14
545824000.0,,2615542000.0,2327.TW,2009-09-30,2009-11-14
449252000.0,,2490281000.0,2327.TW,2009-12-31,2010-03-31
557322000.0,,2745316000.0,2327.TW,2010-03-31,2010-05-15
682639000.0,,3104779000.0,2327.TW,2010-06-30,2010-08-14
812959000.0,,3401170000.0,2327.TW,2010-09-30,2010-11-14
563190000.0,,2745588000.0,2327.TW,2010-12-31,2011-03-31
460834000.0,,2861349000.0,2327.TW,2011-03-31,2011-05-15
661386000.0,,3225924000.0,2327.TW,2011-06-30,2011-08-14
489237000.0,,2778941000.0,2327.TW,2011-09-30,2011-11-14
182373000.0,,2356955000.0,2327.TW,2011-12-31,2012-03-31
449569000.0,,2700084000.0,2327.TW,2012-03-31,2012-05-15
521346000.0,,2930909000.0,2327.TW,2012-06-30,2012-08-14
696553000.0,,3251847000.0,2327.TW,2012-09-30,2012-11-14
272788000.0,,2646322000.0,2327.TW,2012-12-31,2013-03-31
1181518000.0,199753000.0,5935354000.0,2327.TW,2013-03-31,2013-05-15
1550206000.0,368219000.0,6458878000.0,2327.TW,2013-06-30,2013-08-14
1692290000.0,469343000.0,6520216000.0,2327.TW,2013-09-30,2013-11-14
1374979000.0,433629000.0,5820599000.0,2327.TW,2013-12-31,2014-03-31
1621559000.0,957269000.0,6545093000.0,2327.TW,2014-03-31,2014-05-15
1943138000.0,953134000.0,7096328000.0,2327.TW,2014-06-30,2014-08-14
1927672000.0,1188791000.0,7166217000.0,2327.TW,2014-09-30,2014-11-14
1555093000.0,793369000.0,6219346000.0,2327.TW,2014-12-31,2015-03-31
1755384000.0,944007000.0,6931271000.0,2327.TW,2015-03-31,2015-05-15
1654899000.0,734435000.0,6932693000.0,2327.TW,2015-06-30,2015-08-14
1626426000.0,1239760000.0,7113651000.0,2327.TW,2015-09-30,2015-11-14
1502279000.0,753863000.0,6535250000.0,2327.TW,2015-12-31,2016-03-31
1801871000.0,821649000.0,7312432000.0,2327.TW,2016-03-31,2016-05-15
1813171000.0,932690000.0,7487996000.0,2327.TW,2016-06-30,2016-08-14
1814307000.0,907658000.0,7627528000.0,2327.TW,2016-09-30,2016-11-14
1829005000.0,1343703000.0,7188395000.0,2327.TW,2016-12-31,2017-03-31
1840537000.0,823538000.0,7346750000.0,2327.TW,2017-03-31,2017-05-15
2311920000.0,1234552000.0,7933988000.0,2327.TW,2017-06-30,2017-08-14
2127076000.0,1599293000.0,7326382000.0,2327.TW,2017-09-30,2017-11-14
4218576000.0,3023631000.0,9651479000.0,2327.TW,2017-12-31,2018-03-31
5666398000.0,4278865000.0,11023289000.0,2327.TW,2018-03-31,2018-05-15
12338442000.0,10827808000.0,19247298000.0,2327.TW,2018-06-30,2018-08-14
21252403000.0,14300089000.0,30666432000.0,2327.TW,2018-09-30,2018-11-14
9588025000.0,4433390000.0,16218592000.0,2327.TW,2018-12-31,2019-03-31
5109164000.0,2589551000.0,11394306000.0,2327.TW,2019-03-31,2019-05-15
3120585000.0,1419993000.0,9579614000.0,2327.TW,2019-06-30,2019-08-14
3193781000.0,2149587000.0,10316905000.0,2327.TW,2019-09-30,2019-11-14
3357015000.0,892984000.0,10015831000.0,2327.TW,2019-12-31,2020-03-31
4039854000.0,2350314000.0,10023486000.0,2327.TW,2020-03-31,2020-05-15
5970393000.0,3304177000.0,13469710000.0,2327.TW,2020-06-30,2020-08-14
8202696000.0,3634645000.0,21953457000.0,2327.TW,2020-09-30,2020-11-14
8444124000.0,3714046000.0,22225455000.0,2327.TW,2020-12-31,2021-03-31
9295535000.0,5034955000.0,23749028000.0,2327.TW,2021-03-31,2021-05-15
11338390000.0,6326358000.0,27711544000.0,2327.TW,2021-06-30,2021-08-14
12083258000.0,6843763000.0,29388741000.0,2327.TW,2021-09-30,2021-11-14
10277127000.0,4741696000.0,25690047000.0,2327.TW,2021-12-31,2022-03-31
11485468000.0,6269986000.0,30134218000.0,2327.TW,2022-03-31,2022-05-15
12152977000.0,5929928000.0,31322107000.0,2327.TW,2022-06-30,2022-08-14
11855299000.0,6402064000.0,30795422000.0,2327.TW,2022-09-30,2022-11-14
10525010000.0,4167897000.0,28835178000.0,2327.TW,2022-12-31,2023-03-31
8612361000.0,4134787000.0,26095544000.0,2327.TW,2023-03-31,2023-05-15
8876660000.0,3712460000.0,26756512000.0,2327.TW,2023-06-30,2023-08-14
9105765000.0,4938735000.0,27395845000.0,2327.TW,2023-09-30,2023-11-14
9431041000.0,4774607000.0,27361435000.0,2327.TW,2023-12-31,2024-03-31
9634127000.0,4629459000.0,28505147000.0,2327.TW,2024-03-31,2024-05-15
11038249000.0,5486256000.0,31417937000.0,2327.TW,2024-06-30,2024-08-14
11177925000.0,5683291000.0,31738287000.0,2327.TW,2024-09-30,2024-11-14
9953188000.0,3687625000.0,30005958000.0,2327.TW,2024-12-31,2025-03-31
11085933000.0,5562980000.0,31103695000.0,2327.TW,2025-03-31,2025-05-15
11652187000.0,5012070000.0,32771388000.0,2327.TW,2025-06-30,2025-08-14
11974482000.0,6395268000.0,33086712000.0,2327.TW,2025-09-30,2025-11-14
13417220000.0,6806489000.0,35968221000.0,2327.TW,2025-12-31,2026-03-31
14541815000.0,8037530000.0,38165648000.0,2327.TW,2026-03-31,2026-05-15
116726000.0,,,3008.TW,2005-03-31,2005-05-15
149563000.0,,,3008.TW,2005-06-30,2005-08-14
274852000.0,,,3008.TW,2005-09-30,2005-11-14
513889000.0,,,3008.TW,2005-12-31,2006-03-31
558200000.0,,1283307000.0,3008.TW,2006-03-31,2006-05-15
489920000.0,,1384466000.0,3008.TW,2006-06-30,2006-08-14
472708000.0,,1349746000.0,3008.TW,2006-09-30,2006-11-14
350745000.0,,1232954000.0,3008.TW,2006-12-31,2007-03-31
229651000.0,,881069000.0,3008.TW,2007-03-31,2007-05-15
238618000.0,,870782000.0,3008.TW,2007-06-30,2007-08-14
301709000.0,,1054958000.0,3008.TW,2007-09-30,2007-11-14
350316000.0,,1352711000.0,3008.TW,2007-12-31,2008-03-31
365153000.0,,1290881000.0,3008.TW,2008-03-31,2008-05-15
428570000.0,,1374588000.0,3008.TW,2008-06-30,2008-08-14
491023000.0,,1567863000.0,3008.TW,2008-09-30,2008-11-14
362008000.0,,1286269000.0,3008.TW,2008-12-31,2009-03-31
126621000.0,,917546000.0,3008.TW,2009-03-31,2009-05-15
320980000.0,,1318398000.0,3008.TW,2009-06-30,2009-08-14
445380000.0,,1904652000.0,3008.TW,2009-09-30,2009-11-14
854673000.0,,2113539000.0,3008.TW,2009-12-31,2010-03-31
652047000.0,,1961479000.0,3008.TW,2010-03-31,2010-05-15
578763000.0,,2101458000.0,3008.TW,2010-06-30,2010-08-14
677516000.0,,2606389000.0,3008.TW,2010-09-30,2010-11-14
1102070000.0,,2741464000.0,3008.TW,2010-12-31,2011-03-31
720318000.0,,2965473000.0,3008.TW,2011-03-31,2011-05-15
1152432000.0,,3651745000.0,3008.TW,2011-06-30,2011-08-14
1420372000.0,,4236087000.0,3008.TW,2011-09-30,2011-11-14
992099000.0,,3694595000.0,3008.TW,2011-12-31,2012-03-31
988633000.0,,3487552000.0,3008.TW,2012-03-31,2012-05-15
1101350000.0,,3138542000.0,3008.TW,2012-06-30,2012-08-14
1490288000.0,,4659855000.0,3008.TW,2012-09-30,2012-11-14
2470738000.0,,8366268000.0,3008.TW,2012-12-31,2013-03-31
2136124000.0,1849221000.0,5102761000.0,3008.TW,2013-03-31,2013-05-15
2955343000.0,2035401000.0,5857532000.0,3008.TW,2013-06-30,2013-08-14
3378509000.0,2320543000.0,7170877000.0,3008.TW,2013-09-30,2013-11-14
4490925000.0,3404626000.0,9302123000.0,3008.TW,2013-12-31,2014-03-31
3813628000.0,2999700000.0,6858274000.0,3008.TW,2014-03-31,2014-05-15
5805052000.0,3722062000.0,9975008000.0,3008.TW,2014-06-30,2014-08-14
6344921000.0,5285545000.0,12088090000.0,3008.TW,2014-09-30,2014-11-14
8556094000.0,7430787000.0,16888891000.0,3008.TW,2014-12-31,2015-03-31
5993657000.0,4407254000.0,10567179000.0,3008.TW,2015-03-31,2015-05-15
7950712000.0,4824184000.0,13775771000.0,3008.TW,2015-06-30,2015-08-14
8863309000.0,8205752000.0,16085503000.0,3008.TW,2015-09-30,2015-11-14
9249107000.0,6719338000.0,15440440000.0,3008.TW,2015-12-31,2016-03-31
4935778000.0,3622708000.0,8271081000.0,3008.TW,2016-03-31,2016-05-15
6666145000.0,3690173000.0,10043750000.0,3008.TW,2016-06-30,2016-08-14
9727790000.0,6960590000.0,14314600000.0,3008.TW,2016-09-30,2016-11-14
11119063000.0,8459554000.0,15722360000.0,3008.TW,2016-12-31,2017-03-31
7666216000.0,4884108000.0,10807376000.0,3008.TW,2017-03-31,2017-05-15
7544062000.0,4714349000.0,11313620000.0,3008.TW,2017-06-30,2017-08-14
10098986000.0,7769849000.0,14918098000.0,3008.TW,2017-09-30,2017-11-14
11538640000.0,8607317000.0,16088416000.0,3008.TW,2017-12-31,2018-03-31
5628530000.0,4019121000.0,8877395000.0,3008.TW,2018-03-31,2018-05-15
8446293000.0,5501078000.0,12296173000.0,3008.TW,2018-06-30,2018-08-14
11646252000.0,8371302000.0,16333634000.0,3008.TW,2018-09-30,2018-11-14
8636507000.0,6478033000.0,12444956000.0,3008.TW,2018-12-31,2019-03-31
6303266000.0,5053974000.0,9823506000.0,3008.TW,2019-03-31,2019-05-15
9798856000.0,6550996000.0,14080738000.0,3008.TW,2019-06-30,2019-08-14
12777066000.0,8565364000.0,18483474000.0,3008.TW,2019-09-30,2019-11-14
13042232000.0,8092748000.0,18357290000.0,3008.TW,2019-12-31,2020-03-31
9239061000.0,6720273000.0,13214517000.0,3008.TW,2020-03-31,2020-05-15
8677470000.0,4988664000.0,12650405000.0,3008.TW,2020-06-30,2020-08-14
9696956000.0,5867819000.0,14786837000.0,3008.TW,2020-09-30,2020-11-14
9854149000.0,6957375000.0,15292730000.0,3008.TW,2020-12-31,2021-03-31
7655606000.0,5315245000.0,11819843000.0,3008.TW,2021-03-31,2021-05-15
6097537000.0,2959949000.0,10113080000.0,3008.TW,2021-06-30,2021-08-14
7105426000.0,5260512000.0,11977620000.0,3008.TW,2021-09-30,2021-11-14
7290065000.0,5135524000.0,13051859000.0,3008.TW,2021-12-31,2022-03-31
5408659000.0,5512676000.0,10132746000.0,3008.TW,2022-03-31,2022-05-15
5400415000.0,4945818000.0,9675073000.0,3008.TW,2022-06-30,2022-08-14
7243673000.0,8142429000.0,13477290000.0,3008.TW,2022-09-30,2022-11-14
8042898000.0,4024126000.0,14390119000.0,3008.TW,2022-12-31,2023-03-31
4553349000.0,3288948000.0,9136021000.0,3008.TW,2023-03-31,2023-05-15
4003617000.0,3695973000.0,8194353000.0,3008.TW,2023-06-30,2023-08-14
5792763000.0,5952520000.0,13628819000.0,3008.TW,2023-09-30,2023-11-14
9455822000.0,4964881000.0,17883054000.0,3008.TW,2023-12-31,2024-03-31
5560761000.0,6111106000.0,11313191000.0,3008.TW,2024-03-31,2024-05-15
5326595000.0,4498178000.0,10985235000.0,3008.TW,2024-06-30,2024-08-14
9563197000.0,6629776000.0,18949140000.0,3008.TW,2024-09-30,2024-11-14
10758756000.0,8971892000.0,18209987000.0,3008.TW,2024-12-31,2025-03-31
7964512000.0,6543101000.0,14579231000.0,3008.TW,2025-03-31,2025-05-15
6260024000.0,1056089000.0,11672625000.0,3008.TW,2025-06-30,2025-08-14
8352342000.0,7159076000.0,17677392000.0,3008.TW,2025-09-30,2025-11-14
8260176000.0,6801991000.0,17218640000.0,3008.TW,2025-12-31,2026-03-31
7679569000.0,6175912000.0,15544079000.0,3008.TW,2026-03-31,2026-05-15
4297124000.0,,,2881.TW,2005-03-31,2005-05-15
2204332000.0,,,2881.TW,2005-06-30,2005-08-14
5961279000.0,,,2881.TW,2005-09-30,2005-11-14
-1414421000.0,,,2881.TW,2005-12-31,2006-03-31
,,34527341000.0,2881.TW,2006-03-31,2006-05-15
,,27996351000.0,2881.TW,2006-06-30,2006-08-14
,,33828231000.0,2881.TW,2006-09-30,2006-11-14
,,25336878000.0,2881.TW,2006-12-31,2007-03-31
,,36172196000.0,2881.TW,2007-03-31,2007-05-15
,,31173740000.0,2881.TW,2007-06-30,2007-08-14
,,34603866000.0,2881.TW,2007-09-30,2007-11-14
,,33100826000.0,2881.TW,2007-12-31,2008-03-31
,,50688673000.0,2881.TW,2008-03-31,2008-05-15
,,40085637000.0,2881.TW,2008-06-30,2008-08-14
,,48517500000.0,2881.TW,2008-09-30,2008-11-14
,,56265883000.0,2881.TW,2008-12-31,2009-03-31
,,84388978000.0,2881.TW,2009-03-31,2009-05-15
,,67225326000.0,2881.TW,2009-06-30,2009-08-14
,,93048201000.0,2881.TW,2009-09-30,2009-11-14
,,110756585000.0,2881.TW,2009-12-31,2010-03-31
,,133573612000.0,2881.TW,2010-03-31,2010-05-15
,,107859338000.0,2881.TW,2010-06-30,2010-08-14
,,146566691000.0,2881.TW,2010-09-30,2010-11-14
,,109129746000.0,2881.TW,2010-12-31,2011-03-31
,,43688638000.0,2881.TW,2011-03-31,2011-05-15
,,45007568000.0,2881.TW,2011-06-30,2011-08-14
,,80966665000.0,2881.TW,2011-09-30,2011-11-14
,,72358220000.0,2881.TW,2011-12-31,2012-03-31
,,98614162000.0,2881.TW,2012-03-31,2012-05-15
,,103770498000.0,2881.TW,2012-06-30,2012-08-14
,,95443647000.0,2881.TW,2012-09-30,2012-11-14
,,69286356000.0,2881.TW,2012-12-31,2013-03-31
,,86099094000.0,2881.TW,2013-03-31,2013-05-15
,,93168402000.0,2881.TW,2013-06-30,2013-08-14
,,101765347000.0,2881.TW,2013-09-30,2013-11-14
,,93088150000.0,2881.TW,2013-12-31,2014-03-31
,,97382420000.0,2881.TW,2014-03-31,2014-05-15
,,82980999000.0,2881.TW,2014-06-30,2014-08-14
,,113489522000.0,2881.TW,2014-09-30,2014-11-14
,,87982384000.0,2881.TW,2014-12-31,2015-03-31
,,87811140000.0,2881.TW,2015-03-31,2015-05-15
,,100419685000.0,2881.TW,2015-06-30,2015-08-14
,,130308352000.0,2881.TW,2015-09-30,2015-11-14
,,111703583000.0,2881.TW,2015-12-31,2016-03-31
,,108705414000.0,2881.TW,2016-03-31,2016-05-15
,,118977457000.0,2881.TW,2016-06-30,2016-08-14
,,112208442000.0,2881.TW,2016-09-30,2016-11-14
,,99031395000.0,2881.TW,2016-12-31,2017-03-31
,,112817267000.0,2881.TW,2017-03-31,2017-05-15
,,96353365000.0,2881.TW,2017-06-30,2017-08-14
,,108945134000.0,2881.TW,2017-09-30,2017-11-14
,,88029200000.0,2881.TW,2017-12-31,2018-03-31
,,112118685000.0,2881.TW,2018-03-31,2018-05-15
,,95763401000.0,2881.TW,2018-06-30,2018-08-14
,,121243805000.0,2881.TW,2018-09-30,2018-11-14
,,81807366000.0,2881.TW,2018-12-31,2019-03-31
,,109744961000.0,2881.TW,2019-03-31,2019-05-15
,,84562166000.0,2881.TW,2019-06-30,2019-08-14
,,148040049000.0,2881.TW,2019-09-30,2019-11-14
,,105645246000.0,2881.TW,2019-12-31,2020-03-31
,,133267132000.0,2881.TW,2020-03-31,2020-05-15
,,111492441000.0,2881.TW,2020-06-30,2020-08-14
,,125323772000.0,2881.TW,2020-09-30,2020-11-14
,,106422740000.0,2881.TW,2020-12-31,2021-03-31
,,147324317000.0,2881.TW,2021-03-31,2021-05-15
,,121874173000.0,2881.TW,2021-06-30,2021-08-14
,,110037230000.0,2881.TW,2021-09-30,2021-11-14
,,106596457000.0,2881.TW,2021-12-31,2022-03-31
,,134095059000.0,2881.TW,2022-03-31,2022-05-15
,,92045129000.0,2881.TW,2022-06-30,2022-08-14
,,64455942000.0,2881.TW,2022-09-30,2022-11-14
,,-31137831000.0,2881.TW,2022-12-31,2023-03-31
,,32038301000.0,2881.TW,2023-03-31,2023-05-15
,,66121394000.0,2881.TW,2023-06-30,2023-08-14
,,55440687000.0,2881.TW,2023-09-30,2023-11-14
,,14198311000.0,2881.TW,2023-12-31,2024-03-31
,,89205467000.0,2881.TW,2024-03-31,2024-05-15
,,84808772000.0,2881.TW,2024-06-30,2024-08-14
,,69995002000.0,2881.TW,2024-09-30,2024-11-14
,,103454254000.0,2881.TW,2024-12-31,2025-03-31
,,108974429000.0,2881.TW,2025-03-31,2025-05-15
,,3794962000.0,2881.TW,2025-06-30,2025-08-14
,,124667860000.0,2881.TW,2025-09-30,2025-11-14
,,143868884000.0,2881.TW,2025-12-31,2026-03-31
,,66193246000.0,2881.TW,2026-03-31,2026-05-15
4974952000.0,,,2882.TW,2005-03-31,2005-05-15
5880883000.0,,,2882.TW,2005-06-30,2005-08-14
16606955000.0,,,2882.TW,2005-09-30,2005-11-14
-5472407000.0,,,2882.TW,2005-12-31,2006-03-31
,,58004665000.0,2882.TW,2006-03-31,2006-05-15
,,51602597000.0,2882.TW,2006-06-30,2006-08-14
,,65693479000.0,2882.TW,2006-09-30,2006-11-14
,,73197957000.0,2882.TW,2006-12-31,2007-03-31
,,58309035000.0,2882.TW,2007-03-31,2007-05-15
,,62814788000.0,2882.TW,2007-06-30,2007-08-14
,,66952174000.0,2882.TW,2007-09-30,2007-11-14
,,41699333000.0,2882.TW,2007-12-31,2008-03-31
,,31950285000.0,2882.TW,2008-03-31,2008-05-15
,,33879857000.0,2882.TW,2008-06-30,2008-08-14
,,56993847000.0,2882.TW,2008-09-30,2008-11-14
,,40703127000.0,2882.TW,2008-12-31,2009-03-31
,,88416548000.0,2882.TW,2009-03-31,2009-05-15
,,58037859000.0,2882.TW,2009-06-30,2009-08-14
,,70361157000.0,2882.TW,2009-09-30,2009-11-14
,,105988494000.0,2882.TW,2009-12-31,2010-03-31
,,95816903000.0,2882.TW,2010-03-31,2010-05-15
,,101566334000.0,2882.TW,2010-06-30,2010-08-14
,,85167624000.0,2882.TW,2010-09-30,2010-11-14
,,61441569000.0,2882.TW,2010-12-31,2011-03-31
,,65005830000.0,2882.TW,2011-03-31,2011-05-15
,,56842231000.0,2882.TW,2011-06-30,2011-08-14
,,55922898000.0,2882.TW,2011-09-30,2011-11-14
,,76999953000.0,2882.TW,2011-12-31,2012-03-31
,,117480441000.0,2882.TW,2012-03-31,2012-05-15
,,96137218000.0,2882.TW,2012-06-30,2012-08-14
,,82731513000.0,2882.TW,2012-09-30,2012-11-14
,,82413236000.0,2882.TW,2012-12-31,2013-03-31
,,87824966000.0,2882.TW,2013-03-31,2013-05-15
,,80949396000.0,2882.TW,2013-06-30,2013-08-14
,,87908981000.0,2882.TW,2013-09-30,2013-11-14
,,126193939000.0,2882.TW,2013-12-31,2014-03-31
,,85702500000.0,2882.TW,2014-03-31,2014-05-15
,,81409497000.0,2882.TW,2014-06-30,2014-08-14
,,118313900000.0,2882.TW,2014-09-30,2014-11-14
,,121949606000.0,2882.TW,2014-12-31,2015-03-31
,,104157803000.0,2882.TW,2015-03-31,2015-05-15
,,132751352000.0,2882.TW,2015-06-30,2015-08-14
,,111669865000.0,2882.TW,2015-09-30,2015-11-14
,,92686019000.0,2882.TW,2015-12-31,2016-03-31
,,120302943000.0,2882.TW,2016-03-31,2016-05-15
,,138268841000.0,2882.TW,2016-06-30,2016-08-14
,,150023273000.0,2882.TW,2016-09-30,2016-11-14
,,130685127000.0,2882.TW,2016-12-31,2017-03-31
,,126926382000.0,2882.TW,2017-03-31,2017-05-15
,,147435853000.0,2882.TW,2017-06-30,2017-08-14
,,153877524000.0,2882.TW,2017-09-30,2017-11-14
,,156213515000.0,2882.TW,2017-12-31,2018-03-31
,,121144060000.0,2882.TW,2018-03-31,2018-05-15
,,134148640000.0,2882.TW,2018-06-30,2018-08-14
,,103906301000.0,2882.TW,2018-09-30,2018-11-14
,,114727045000.0,2882.TW,2018-12-31,2019-03-31
,,125086081000.0,2882.TW,2019-03-31,2019-05-15
