,A_持有0050,B_動能Top5,C_動能+濾網,D_0050均線,C_週一開盤成交,C_最差成交
2025-10-08,287997.19206982444,528074.8717636672,606063.4963521338,211670.2142204879,547711.5449271768,129725.63982415375
2025-10-09,290116.4619062502,527564.0676325639,605461.1910691693,213227.71780630332,547771.1677604287,129734.72675347504
2025-10-13,287290.7505720217,520343.7752436479,597139.2844376996,211151.032968962,537361.7207341646,126594.0053032797
2025-10-14,285877.9040144045,506736.1680048784,581546.037230058,210112.69724508506,523306.760635898,123306.93422784025
2025-10-15,291058.38390332053,516043.0121516069,592220.6651444867,213919.9594750045,532877.8197179292,125559.98972405607
2025-10-16,296709.80657177756,526996.6175898393,604790.9094987347,218073.3291496871,544286.2184148286,128267.52587212736
2025-10-17,292235.7681806643,521358.18049003754,598325.8222930765,214785.24817129356,539067.8092809175,127066.82674493009
2025-10-20,297180.7675703127,539347.5095763413,618968.8912933207,218419.4499840377,559737.2063176491,130964.27026997058
2025-10-21,297651.7285688479,542562.909478685,622676.8733489848,218765.57081838828,562862.5077092507,131716.13150654285
2025-10-22,295296.9600141604,543376.2219481674,623611.6912353373,217034.99342581016,563632.2889897682,131893.3616243407
2025-10-23,293648.61473828147,551682.1504250094,633123.5007321552,215823.5838951705,572164.2694127419,133865.09090290515
2025-10-27,300477.4399030764,578317.5650673434,663752.278884621,220842.2556557296,600469.4661333218,140336.55228932446
2025-10-28,298358.15184765647,579137.9439888522,664691.1284634784,219284.73868032676,601364.9860460415,140552.8267796809
2025-10-29,303303.16945629905,595306.9237251803,683264.8245694354,222918.9538826583,618255.4594347134,144516.38280995435
2025-10-30,303303.16945629905,593990.9147835299,681730.6036374286,222918.9538826583,616839.6737901821,144172.61105092114
2025-10-31,304951.4965131838,602538.9583725268,691534.3346260366,224130.35002371055,625936.1415025844,146278.41438038892
2025-11-03,302125.7851789553,600779.9932541186,689514.6354835805,222053.66518636924,624014.3776538419,145676.45158168205
2025-11-04,301183.863181885,584740.1047043139,671104.781067687,221361.42351766807,607470.9152362393,141825.55662318596
2025-11-05,297416.2480695803,577439.3655380541,662721.5579384145,218592.510401213,599950.4451892423,140104.84879847892
2025-11-06,298122.6713483889,582294.6133713061,668294.4943855581,219111.67826315147,604943.2895648526,141255.1305062426
2025-11-07,294590.51851635764,573098.4696317705,657733.7167452322,216515.81217428428,595421.7983996915,139041.71906825432
2025-11-10,298358.15184765647,576707.200787166,661877.6621798025,219284.73868032676,599249.9867647993,139880.478520331
2025-11-11,296238.86379223655,573313.1805387529,657984.9132021414,217727.22170492393,595729.7776125777,139062.5040635439
2025-11-12,297651.7285688479,575132.0476652178,660065.5286348807,218765.57081838828,597636.386239897,139497.88164227924
2025-11-13,296238.86379223655,581856.3176084551,667777.0280550467,217727.22170492393,604497.5886172163,141157.93562787495
2025-11-14,290587.4411237795,560228.1574547482,642971.789009979,213573.8520302413,582739.9937075484,136034.24228375874
2025-11-17,291529.3449018557,554096.2889702511,635903.1958855893,214266.08030935508,574102.5018950194,133236.99638818603
2025-11-18,284700.51973706076,546637.4890892697,627365.3672723081,209247.408548796,566400.2258787841,131462.14329980713
2025-11-19,282816.7121809084,540668.4711449337,620524.9931268003,207862.95199056846,560218.9554777831,130024.93120263916
2025-11-20,291529.3449018557,566622.0345299435,650313.159600189,214266.08030935508,587094.7919188231,136247.37523340088
2025-11-21,281874.7901838381,543234.1931112317,623490.3991785034,207170.7103218673,562907.5646544188,130655.71596216064
2025-11-24,280461.9436262209,544623.921748927,625093.5380334839,206132.37459799033,564360.6386087249,130964.17274781523
2025-11-25,284229.5587385256,549114.4656789807,630211.8210382446,208901.2877144454,568977.7470987152,132031.22331544218
2025-11-26,288939.07762890647,562153.2525594739,645152.5578546509,212362.42911001426,582471.141858847,135159.6761505252
2025-11-27,291529.3449018557,572259.6293447522,656746.1328668579,214266.08030935508,592993.4146859954,137613.20762940703
2025-11-28,293648.61473828147,569662.6588996162,653761.3522087963,215823.5838951705,590312.3394296478,136991.72963258086
2025-12-01,289645.5191267092,564148.6642096748,647467.422185603,212881.61036154014,584514.925047807,135619.54506814404
2025-12-02,290587.4411237795,570519.9739783516,654772.6950737865,213573.8520302413,591115.0191182416,137152.37259805127
2025-12-03,293413.1342390139,577293.4284919014,662562.730916682,215650.52347799522,598141.1814412397,138779.90424477978
2025-12-04,292942.1914594729,579106.4578955879,664666.5636193188,215304.41603323203,600035.2431630414,139217.64965188428
2025-12-05,295532.44051342795,583757.2550452144,669975.4026883808,217208.05384298545,604908.7003468793,140360.70679604932
2025-12-08,300006.4971235354,588262.7475226314,675158.9019101826,220496.1482109664,609537.4873578916,141402.8545044897
2025-12-09,299535.5179060061,588985.3307135494,675986.2827848163,220150.01398702842,610275.9213483701,141573.91178598383
2025-12-10,301654.8423994143,594256.2878058346,682046.8877652851,221707.55774160606,615719.6808545957,142818.35216989496
2025-12-11,298358.15184765647,581785.843469897,667719.7730191913,219284.73868032676,602773.6024549375,139826.2491730688
2025-12-12,298829.1128461916,581025.1744076471,666838.298755725,219630.85951467734,602560.8565595518,139773.4776581762
2025-12-15,295767.9027937014,569425.6360165338,653550.5026970702,217381.10087057334,588249.6178508557,136159.9287649629
2025-12-16,293177.67195874045,560737.0970913629,643597.0109368163,215477.47645040732,579255.0712810315,134086.92188324904
2025-12-17,291529.3449018557,561138.7960049371,644089.0710106689,214266.08030935508,579663.4584575451,134186.03514924026
2025-12-18,291529.3449018557,557547.2972561578,639965.1670418578,214266.08030935508,575925.739280299,133314.1800314424
2025-12-19,294355.0562360842,567097.4309946947,650936.6426435143,216342.7651466964,586412.2071910657,135732.82912507033
2025-12-22,298593.63234692405,572345.2999064379,656967.7359624535,219457.79909750205,593589.0899206061,136439.4925543259
2025-12-23,300006.4971235354,569931.7619730883,654180.1418767602,220496.1482109664,591092.863510694,135854.6016546677
2025-12-24,300712.9021833498,569987.6097819261,654238.3833699853,221015.30268331748,591153.8371816535,135863.5639883469
2025-12-26,303303.16945629905,576307.3145852004,661463.7628730991,222918.9538826583,598856.8411146064,137621.50222458347
2025-12-29,307306.24684887717,583471.9190354262,669706.8071846225,225860.91402670127,604371.435246954,137621.0399659328
2025-12-30,306835.3222883303,580487.0733284865,666270.8672432163,225514.8199715255,601299.4613547421,136928.75379878804
2025-12-31,308954.5921247561,585831.7506966506,672430.9255928256,227072.32355734092,606852.6082968807,138192.24064571186
2026-01-02,315312.4380720217,594291.7083860952,682164.7343086373,231744.861093962,616212.9618277645,140313.90483028218
2026-01-05,327321.74312573264,604659.6968123037,694024.9735283029,240570.79508444053,626774.0977132816,142127.76793164216
2026-01-06,331560.3192365725,614787.4884497244,705646.6753753793,243685.8290352462,637152.4698598881,144525.5855433365
2026-01-07,328970.08840161155,612095.081322344,702565.8302215707,241782.20461508018,634378.9423330326,143888.13949841462
2026-01-08,330147.4726789553,605759.8440023977,695273.8317474496,242647.49331136924,627827.4239614506,142384.1494471451
2026-01-09,328970.08840161155,605556.1986421098,695057.8311975589,241782.20461508018,628831.6315725346,142618.55563610993
2026-01-12,331324.85695629905,613695.1426118363,704381.4728639713,243512.7820076583,631408.2704773229,142348.78401693804
2026-01-13,332973.16579418967,621333.9215882767,713114.0435617557,244724.16475912314,639246.5349502843,144106.83158239824
2026-01-14,333208.6645124514,633900.2426942338,727561.998548328,244897.23856588584,652376.9268570226,147004.05841955644
2026-01-15,332737.70351391623,635614.4055970658,729554.5056055179,244551.11773153525,654146.1938095372,147368.91404852373
2026-01-16,339095.58589917014,652976.27017241,749476.8288874638,249223.68204733115,672621.3714752477,151581.67005667192
2026-01-19,341921.2790144045,660656.9508479165,758340.909114362,251300.35349508506,679373.0723148227,151782.3024926826
2026-01-20,341921.2790144045,670030.8045695352,769081.9404673588,251300.35349508506,688709.8024440646,153839.0263925239
2026-01-21,338389.12618237326,658931.6287196206,756361.8981394779,248704.48740621787,677237.7568355441,151262.66655976023
2026-01-22,342926.34804516623,669220.6953394937,768175.9649806034,252039.00347372275,687884.5654674411,153625.54792267526
2026-01-23,345075.5334699709,666174.6284519742,764659.2107146009,253618.49276205283,685625.6532131076,153185.2674508735
2026-01-26,345075.5334699709,687284.8021580289,788871.041647218,253618.49276205283,698230.2365858353,154139.6373243354
2026-01-27,348896.34804516623,699539.9124790739,802941.4376051648,256426.50347372275,710634.2616483964,156787.08843517525
2026-01-28,354388.7188947756,705328.5242649625,809592.5504706128,260462.9820503829,716584.5769293107,158114.53029918892
2026-01-29,352239.5334699709,690280.8540684293,792313.7648184522,258883.49276205283,701292.3238546647,154837.37986278755
2026-01-30,346747.12618237326,660288.5027449038,757861.5507545468,254846.98740621787,671971.6955435075,148412.85689068062
2026-02-02,341493.5334699709,637102.8589880373,731255.5323753353,250985.99276205283,651528.8162268412,142923.74709939666
2026-02-03,348418.7188947756,654666.0030310061,751403.1681137081,256075.4820503829,669550.8290365946,146845.28849649138
2026-02-04,348179.9407575686,662151.0613691714,759994.0155372616,255899.9981178878,677162.319442631,148522.2919564218
2026-02-05,343881.5334699709,645567.7232954409,740950.1413307186,252740.99276205283,660150.7034758341,144827.7534432382
2026-02-06,343403.9407575686,646786.1153960484,742378.9078487509,252389.9981178878,662590.8264540446,145363.14975213713
2026-02-09,353194.7188947756,681422.5216994542,782096.7204784506,259585.4820503829,690025.7646466513,149599.06923736073
2026-02-10,360597.5334699709,703679.6922011632,807602.2205700034,265025.9927620528,712326.0653363486,154408.09728301503
2026-02-11,368716.7188947756,718013.4987483787,824032.6995763736,270992.9820503829,727437.9852124472,157670.2073904369
2026-02-23,369671.9407575686,713810.6823497581,819214.7527151065,271694.99811788776,714913.1669632222,153324.2721522475
2026-02-24,379223.9407575686,747084.3145671653,857451.276045795,278714.99811788776,747871.389962795,160357.42901259905
2026-02-25,387343.12618237326,759165.0774608421,871321.3430166201,284681.98740621784,759975.8889938619,162907.45452529436
2026-02-26,387581.9407575686,758431.4480724813,870561.1654791305,284857.49811788776,759430.6902481343,162781.61220962054
2026-03-02,383761.12618237326,747271.6753368856,857746.2105230758,282049.48740621784,748237.0872526848,160320.93762617942
2026-03-03,376119.5334699709,723450.1293697836,830368.5767645309,276433.4927620528,724388.5941191398,155154.2650721633
2026-03-04,361075.12618237326,676029.0290318014,775910.4505590865,265376.98740621784,676938.0369139396,145019.22303801414
2026-03-05,369671.9407575686,716302.3030224325,822151.5372442672,271694.99811788776,717279.9847136223,153597.39389448997
2026-03-06,367045.12618237326,713328.6066626507,818733.1539850433,269764.48740621784,714880.5974913322,153033.91388731834
2026-03-09,351523.12618237326,673816.1511115032,773352.8972788055,258356.98740621787,671900.3143208928,142981.0201703703
2026-03-10,359164.7188947756,697787.3313406903,800875.150952359,263972.9820503829,696007.2566846318,148053.0095693266
2026-03-11,373492.7188947756,729532.2122000653,837369.4348268707,274502.9820503829,727778.1048901982,154719.11534325237
2026-03-12,365851.12618237326,716103.8031271893,821899.6027574737,268886.98740621784,714354.8179257817,151926.89815727825
2026-03-13,362746.7188947756,707392.6886783827,811923.5930924916,266605.4820503829,706467.7187512822,150237.7281667387
2026-03-16,361075.12618237326,697874.1124149549,801002.1897721791,265376.98740621784,698543.6540908583,147969.72405772377
2026-03-17,366089.9407575686,718354.6559940565,824502.1712174916,269062.49811788776,719044.0788955458,152315.10088877846
2026-03-18,371582.34804516623,744359.8672977674,854376.3446794057,273099.0034737227,745049.2901992567,157832.7566504972
2026-03-19,362985.5334699709,729741.0346561659,837623.7652116322,266780.9927620528,730380.7544326552,154755.2526221769
2026-03-20,362507.9407575686,733322.877720051,841735.5625852306,266429.99811788776,734056.5867385634,155526.7884803312
2026-03-23,354627.5334699709,707762.7718240549,812387.0503476817,260638.49276205283,708320.0117908056,150035.69097874418
2026-03-24,355343.9407575686,706351.0541726877,810782.6187680919,261164.9981178878,706943.2681384619,149759.15631077543
2026-03-25,363940.7188947756,744647.5288430979,854679.8155759532,267482.9820503829,745189.1336780126,157899.9684445645
2026-03-26,362030.34804516623,740269.8408548166,849639.339318629,266079.0034737227,740791.6145129736,156965.55975315825
2026-03-27,358209.5334699709,732890.9750786389,841180.4999462122,263270.9927620528,734142.3695178564,155566.10150120512
2026-03-30,352955.9407575686,729696.0974846447,837470.2903820032,259409.9981178878,727076.1741561217,151705.76799732115
2026-03-31,345553.12618237326,689023.5190239514,790792.3353954309,253969.48740621787,686508.5241927428,143225.98009448912
2026-04-01,360358.7188947756,735050.0514031018,843651.5249401086,264850.4820503829,732574.4662703795,152949.6824260321
2026-04-02,353194.7188947756,718472.0873004644,824620.4458362339,259585.4820503829,716083.1615218443,149472.35057788756
2026-04-07,359642.34804516623,734667.118794605,843135.6848499058,264324.0034737227,731868.4072909974,152710.29586662413
2026-04-08,378268.7188947756,776880.6690875738,891453.3207141636,278012.9820503829,773781.4859042787,161634.81619133116
2026-04-09,378029.9407575686,777680.4220287054,892402.9937907932,277837.49811788776,774734.6522212648,161810.01585258605
2026-04-10,385671.5334699709,801582.7039199932,919727.197676023,283453.4927620528,798998.7118259096,167020.5559374249
2026-04-13,384955.12618237326,805003.9918838604,923696.968366941,282926.98740621784,804520.3095153418,167893.71858205736
2026-04-14,396895.12618237326,818890.6958938702,939659.0563186011,291701.98740621784,818348.0627425757,170837.2528380388
2026-04-15,401909.9407575686,846518.7961746319,971342.2138503394,295387.49811788776,845766.4568694677,176538.78504934252
2026-04-16,405969.5334699709,875812.889772044,1004861.7800124488,298370.9927620528,875365.9451659765,182616.28596486986
2026-04-17,401909.9407575686,881862.1638524374,1011696.6981512889,295387.49811788776,882642.6301025,184025.35563650072
2026-04-20,403820.34804516623,897105.8751256308,1029191.7311102733,296791.5034737227,895181.7805020965,186195.04186349077
2026-04-21,410745.5334699709,942553.3588521322,1081480.8865362988,301880.9927620528,940178.7117536224,195725.55389504594
2026-04-22,412417.12618237326,963741.7164876303,1106077.8243719921,303109.48740621784,959956.4361493743,199964.90722756548
2026-04-23,412417.12618237326,931031.7906834921,1068522.7432562695,303109.48740621784,927872.5603788055,193192.13857369585
2026-04-24,429610.7188947756,978533.5119206393,1123296.8645095676,315745.4820503829,974127.166030661,202932.34270577593
2026-04-27,444177.5334699709,971599.6174504245,1115318.394355759,326450.9927620528,966638.1078697925,201415.64643473836
2026-04-28,439401.5334699709,1013233.9493596042,1163061.3778762668,322940.9927620528,1008161.1797692066,210096.02167887898
2026-04-29,433431.5334699709,1001716.2769963229,1149874.6034011692,318553.4927620528,996922.5288292652,207714.73115153523
2026-04-30,432237.5334699709,1013100.1463109248,1162924.228203101,317675.9927620528,1009281.0707909351,210264.04827494832
2026-05-04,451819.12618237326,1091613.5552769892,1252992.5578234624,332066.98740621784,1087849.4732739609,224567.68281219088
2026-05-05,451819.12618237326,1103472.5568639033,1266420.7112658452,332066.98740621784,1098525.4478833359,226941.41791961275
2026-05-06,457311.5334699709,1130123.7835484736,1296819.3708117437,336103.4927620528,1124085.0999829452,232361.48066375338
2026-05-07,466624.7188947756,1154964.187967419,1325367.9851916265,342947.9820503829,1149147.671760289,237460.81831023775
2026-05-08,463281.5334699709,1134150.5668620663,1301205.228108206,340490.9927620528,1128492.1195752304,233289.8339962729
2026-05-11,462803.9407575686,1185518.7027568417,1360329.4022720244,340139.99811788776,1171832.8366250575,240972.59831667444
2026-05-12,462565.12618237326,1187168.531797369,1362129.7094619658,339964.48740621784,1172898.5380410731,241298.38536501428
2026-05-13,456117.5334699709,1159924.801908453,1330725.8697402861,335225.9927620528,1145649.3457192958,235740.33528566858
2026-05-14,458744.34804516623,1200542.1972026424,1377287.359181204,337156.5034737227,1184585.7002725184,243890.7702527096
2026-05-15,455639.9407575686,1161578.3762116719,1332488.6981716845,334874.99811788776,1147413.0749063075,236257.54057741663
2026-05-18,453251.9407575686,1150784.011251955,1320148.9642468188,333119.99811788776,1150582.0267400108,233252.49790858987
2026-05-19,444655.12618237326,1100097.885611086,1261773.4179592822,326801.98740621784,1099681.4045247398,223101.93137264016
2026-05-20,441789.5334699709,1093277.4206452656,1254013.7656994555,324695.9927620528,1092931.3681401573,221667.76594447854
2026-05-21,457789.12618237326,1171649.225515871,1344132.4989529345,336454.48740621784,1171130.9723958336,237233.79733943703
2026-05-22,464714.34804516623,1216077.6368669735,1395287.6196046479,341544.0034737227,1216760.529295858,246296.41298579934
2026-05-25,481430.34804516623,1318234.3606218563,1512269.156408847,353829.0034737227,1313949.4293949872,263951.10822237795
2026-05-26,478087.12618237326,1325312.8812364803,1520491.8606782563,351371.98740621784,1321750.8250401288,265227.7421106226
2026-05-27,489788.34804516623,1405223.046763824,1611948.6212983734,359971.5034737227,1401415.088040617,281262.00334109133
2026-05-28,479997.5334699709,1378030.1035265194,1580642.4024873383,352775.9927620528,1374369.429044035,275986.3728174097
2026-05-29,503399.9407575686,1366674.4578302219,1567656.359125481,369974.99811788776,1365054.5465672284,273963.42977846926
2026-06-01,503877.5334699709,1410584.2858636691,1617925.528314934,370325.9927620528,1401820.0872781624,279206.22356192314
2026-06-02,504832.7188947756,1404748.6953943088,1611171.9201606372,371027.9820503829,1395213.567487513,278038.3678490325
2026-06-03,513907.12618237326,1404052.3348291232,1610431.9687446216,377696.98740621784,1394466.5756357063,277836.3166405364
2026-06-04,506743.12618237326,1345991.3302285983,1543930.919672356,372431.98740621784,1337250.6577356209,266452.9958092376
2026-06-05,497429.9407575686,1343373.726814223,1541023.2137220963,365587.49811788776,1334849.8020303596,265805.9081932708
2026-06-08,482146.7188947756,1288653.2877730853,1478236.439872609,354355.4820503829,1279840.67765786,254845.0778919299
2026-06-09,494325.5334699709,1377275.1429824359,1580049.198188649,363305.9927620528,1368042.1152417834,272663.5069690783
2026-06-10,478803.5334699709,1300566.3965072162,1492032.1673201188,351898.4927620528,1291874.9627988513,257273.0067249377
2026-06-11,476893.12618237326,1303323.9475326068,1495070.7488630875,350494.48740621784,1294382.0566709216,257717.97999153927
2026-06-12,486922.7188947756,1343414.120534561,1541005.848677421,357865.4820503829,1336564.8058698352,266136.75037728145
2026-06-15,502683.5334699709,1431147.214284561,1641907.0673358683,369448.4927620528,1428593.3377566459,274981.0655729451
2026-06-16,505787.9407575686,1468965.8937889556,1685466.7065875772,371729.99811788776,1467190.019885552,281567.32123395585
2026-06-17,506265.5334699709,1491474.9270531158,1711300.9181049112,372080.9927620528,1489927.040149224,285327.28356000566
2026-06-18,512474.34804516623,1539526.4140600094,1766376.9872436053,376644.0034737227,1537357.9704470756,294484.77298566484
2026-06-22,530861.9407575686,1600692.9086278805,1836550.4630736834,390157.49811788776,1595717.8178221001,305426.14110697986
2026-06-23,525847.1261823733,1596439.780850781,1831613.8360900409,386471.98740621784,1590494.3317838921,304573.0499967504
2026-06-24,511757.9407575686,1593801.3331579098,1828635.3534850604,376117.49811788776,1587554.2674223199,304215.49533976795
2026-06-25,511996.7188947756,1627917.0714696774,1867796.1321410662,376292.9820503829,1622209.6132322564,310742.8309263158
2026-06-26,492415.12618237326,1504816.7563505562,1726643.3900205,361901.98740621784,1500452.7396208062,287641.97052897693
2026-06-29,498862.7188947756,1490879.6385527046,1710697.5272275312,366640.4820503829,1487230.9650751431,284604.93060925603
2026-06-30,514862.34804516623,1566254.3414183052,1797089.9394437177,378399.0034737227,1563400.3500391324,298847.42038586736
2026-07-01,522265.12618237326,1594935.5805235298,1829954.6098843915,383839.48740621784,1591791.0201746305,304283.45627453923
2026-07-02,519638.34804516623,1574075.8350553901,1805973.030492912,381909.0034737227,1569848.219500192,300222.4906068146
2026-07-03,517489.12618237326,1546074.143580622,1773931.4428643403,380329.48740621784,1541994.7910028775,294982.2283387482
2026-07-06,517011.5334699709,1513070.5654403633,1736143.0392846284,379978.4927620528,1509672.7192779782,288669.31583200017
2026-07-07,507220.7188947756,1428957.5548507636,1639831.87293331,372782.9820503829,1425820.838510156,272790.57773385564
2026-07-08,506504.34804516623,1434050.458766169,1645607.1740655121,372256.5034737227,1431033.5262695553,273810.26965890446
2026-07-09,505310.34804516623,1442148.458766169,1654911.1740655121,371379.0034737227,1438826.5262695553,275257.26965890446
2026-07-10,505310.34804516623,1440760.264998669,1653337.4208480122,371379.0034737227,1438826.5262695553,275257.26965890446
2026-07-13,506265.5334699709,1403215.846043669,1610256.417760512,372080.9927620528,1424929.0046445555,271377.32608140446
